"Norme/Schema";"Identifiant unique/UUID";"Titre/Title";"Description";"Provenance/Lineage";"Parent";"Catégorie/Category";"Mot-clé/Keyword";"Date de publication/Date submitted";"Fréquence de mise à jour/Update frequency";"Couverture territoriale/Geo Box";"Type";"Organisation/Responsible Party";"Licence/Legal constraints"
"dublin-core";"733c54ea-2ae2-4a77-84f2-9ffd5539b38b";"Points LIDAR 2015 du Grand Lyon - Dalle 1848_5181";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",4.9440,45.8125,45.8401";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"2216ee74-6c08-4f8c-a824-a3d024e7a61a";"Points LIDAR 2015 du Grand Lyon - Dalle 1830_5151";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",4.6649,45.5463,45.5739";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"8f3b4957-7bc3-43df-bd19-1d0270a163d1";"Points LIDAR 2015 du Grand Lyon - Dalle 1845_5166";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",4.8614,45.6782,45.7058";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"5cb627ea-ee4b-48c4-9691-bbf41bf21be1";"Points LIDAR 2015 du Grand Lyon - Dalle 1842_5166";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",4.8229,45.6788,45.7064";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"949885bb-86bc-4cda-8bda-7a45ef90662e";"Points LIDAR 2015 du Grand Lyon - Dalle 1833_5172";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",4.7091,45.7346,45.7622";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"fe3ebaa8-eead-4003-ae07-4d878d5be1fa";"Points LIDAR 2015 du Grand Lyon - Dalle 1836_5160";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",4.7442,45.6261,45.6537";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"d7287d9e-e792-478e-93f2-c085a97293f9";"Points LIDAR 2015 du Grand Lyon - Dalle 1830_5190";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",4.7149,45.8971,45.9247";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"b557b345-45ec-4376-9bc2-0daf23d0ec07";"Points LIDAR 2015 du Grand Lyon - Dalle 1857_5178";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",5.0589,45.7835,45.8111";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"83dd2491-d5c9-4495-8726-8a8f8b7fc4fb";"Points LIDAR 2015 du Grand Lyon - Dalle 1842_5157";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",4.8203,45.5979,45.6255";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"8bba915c-675f-4cf7-9ddb-d5736de4e36e";"Points LIDAR 2015 du Grand Lyon - Dalle 1839_5160";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",4.7827,45.6255,45.6531";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"1c7d0245-36f9-401f-900b-2b49cfd8f65d";"Maquette 3D texturée de la commune d'Ecully (Métropole de Lyon)";"La maquette 3D de la commune (2009 - 2012 - 2015) est composée de deux à six couches de données.  Les exécutables permettent de visualiser et de se déplacer en 3D dans ces maquettes. Ils contiennent une fiche d'aide à la navigation. A minima, toutes les maquettes se composent des deux couches suivantes :- Le Modèle numérique de terrain (TIN) et ses textures associées ;- Les bâtiments 3D texturés (BATIS).Elle est complétée par une ou plusieurs des couches ci-dessous  :  - Les surfaces en eau (WATER) et leurs textures associées ;- Les bâtiments « remarquables » (Mairies, Eglises etc…) ;- Les ponts  « remarquables » ;- Les objets « remarquables » (Statues, Fontaines etc…).Ces données sont modélisées suivant la norme CityGML et fournies dans ce format. Ces maquettes sont produites avec le logiciel RhinoTerrain/RhinoCity.";"Le Modèle numérique de terrain est issu d’une saisie photogrammétrique réalisée à partir de la prise de vue aérienne (2009 -  2012 - 2015). Les fichiers des textures associées plaquées sur le MNT correspondent à l’orthophotographie aérienne qui possède une résolution de 8 cm pour 2015 - 10 cm pour 2012 et 16 cm pour 2009.- Les surfaces en eau (WATER) ont été identifiées à partir d’une saisie photogrammétrique réalisée à partir de la même prise de vue aérienne. - Les bâtiments 3D proviennent  de la saisie photogrammétrique réalisée à partir de la prise de vue aérienne. Les textures plaquées sur ces bâtiments proviennent des clichés issus de la prise de vue aérienne.- Les bâtiments « remarquables » (Mairies, Eglises etc…), les ponts  « remarquables » et les objets « remarquables » (Statues, Fontaines etc…) ont été texturés à partir de photographies terrestres.";"8017c69a-5b17-404f-acdd-d9c37a0afac4";"Localisation";"Localisation,données ouvertes";"2015-01-27";"Irregular";"4.752,4.794,45.763,45.8";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"6d9732a8-b85d-4689-9c8f-a97dbaceca53";"Points LIDAR 2015 du Grand Lyon - Dalle 1842_5190";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",4.8695,45.8947,45.9223";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"da2cfb7f-27bf-4575-81c0-ff25efef6d4d";"Points LIDAR 2015 du Grand Lyon - Dalle 1851_5157";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",4.9356,45.5959,45.6236";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"28fab8d1-a2ec-4a52-8a35-5c8284ebaeea";"Plan guide de la commune de Meyzieu (Métropole de Lyon)";"Fichier pdf non structuré du plan guide de la commune. L'index des rues utilise un quadrillage communautaire.Les principaux lieux publics sont dessinés. Les sens de circulation ne sont pas indiqués.Une version géo-référencée globale au Grand Lyon est téléchargeable par la fiche \"Plan guide du Grand Lyon\" (format ecw).";"Le plan guide s'appuie sur les données géographiques de la Métropole de Lyon.";"4f22e4cd-b748-4f78-ab44-05d49ffe0bb6";"Imagerie";"Imagerie,Occupation des terres,données ouvertes";"2017-05-31";"irregular";"5.048,4.975,45.746,45.81";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"d9e2fddd-b9bb-4c0a-afc6-fe1ed148b55f";"Points LIDAR 2015 du Grand Lyon - Dalle 1851_5163";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",4.9375,45.6499,45.6775";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"9b74e178-bf1c-4b90-b344-fa01790a66ef";"Points LIDAR 2015 du Grand Lyon - Dalle 1860_5166";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",5.0539,45.6748,45.7025";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"c5166896-fa02-42e1-8086-a149235cf626";"Points LIDAR 2015 du Grand Lyon - Dalle 1854_5178";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",5.0203,45.7841,45.8118";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"666f5418-1bff-4dd9-9998-f0d1ec22a3f5";"Points LIDAR 2015 du Grand Lyon - Dalle 1863_5169";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",5.0934,45.7011,45.7288";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"a63e2f6a-a757-4152-8a35-6c2573c9ae6e";"Points LIDAR 2015 du Grand Lyon - Dalle 1854_5169";"Nuage de points au format LAS 1.2. en dalles de 1 x 1 km sur une emprise de 1 400 km².selon le quadrillage RGF93 CC46, selon une précision de +/- 0,15 m.La densité des points varie de 9 pts/m² à 14 pts/m².";"Acquisition aérienne pendant la campagne de prise de vues réalisée en mai 2015.";"78adcd03-b95d-4c9d-bc54-0f5fa748915a";"Ortho-imagerie";"Ortho-imagerie,données ouvertes";"2016/08/27";"irregular";",4.9779,45.7032,45.7309";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
"dublin-core";"3ca3e571-cf81-4b98-8837-d317a6c69aba";"Maquette 3D texturée de la commune de Saint-Genis-les-Ollières (Métropole de Lyon)";"La maquette 3D de la commune (2009 - 2012 - 2015) est composée de deux à six couches de données.  Les exécutables permettent de visualiser et de se déplacer en 3D dans ces maquettes. Ils contiennent une fiche d'aide à la navigation. A minima, toutes les maquettes se composent des deux couches suivantes :- Le Modèle numérique de terrain (TIN) et ses textures associées ;- Les bâtiments 3D texturés (BATIS).Elle est complétée par une ou plusieurs des couches ci-dessous  :  - Les surfaces en eau (WATER) et leurs textures associées ;- Les bâtiments « remarquables » (Mairies, Eglises etc…) ;- Les ponts  « remarquables » ;- Les objets « remarquables » (Statues, Fontaines etc…).Ces données sont modélisées suivant la norme CityGML et fournies dans ce format. Ces maquettes sont produites avec le logiciel RhinoTerrain/RhinoCity.";"Le Modèle numérique de terrain est issu d’une saisie photogrammétrique réalisée à partir de la prise de vue aérienne (2009 -  2012 - 2015). Les fichiers des textures associées plaquées sur le MNT correspondent à l’orthophotographie aérienne qui possède une résolution de 8 cm pour 2015 - 10 cm pour 2012 et 16 cm pour 2009.- Les surfaces en eau (WATER) ont été identifiées à partir d’une saisie photogrammétrique réalisée à partir de la même prise de vue aérienne. - Les bâtiments 3D proviennent  de la saisie photogrammétrique réalisée à partir de la prise de vue aérienne. Les textures plaquées sur ces bâtiments proviennent des clichés issus de la prise de vue aérienne.- Les bâtiments « remarquables » (Mairies, Eglises etc…), les ponts  « remarquables » et les objets « remarquables » (Statues, Fontaines etc…) ont été texturés à partir de photographies terrestres.";"8017c69a-5b17-404f-acdd-d9c37a0afac4";"Localisation";"Localisation,données ouvertes";"2015-01-27";"Irregular";"4.706,4.743,45.751,45.771";"nonGeographicDataset";"Métropole de Lyon / Direction Innovation Numérique et Systèmes d'Information (DINSI) (Géomatique et données métropolitaines)";"Licence Ouverte";
